Episode_ID,Asset_ID,Status_Type,Alarm_Type,Duration_Hours,Start_Time,End_Time,Primary_Department,Responsible_Team,Original_Fault_Type
12695,13.0,5.0,Extended Grid Outage,6.83,2022-06-20 21:50:00,2022-06-21 04:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12696,13.0,5.0,Grid Voltage Fluctuation,1.0,2022-06-21 07:20:00,2022-06-21 08:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12697,13.0,5.0,Grid Frequency Deviation,1.33,2022-06-21 10:40:00,2022-06-21 12:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12698,13.0,5.0,Momentary Grid Loss,0.0,2022-06-21 14:00:00,2022-06-21 14:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12699,13.0,5.0,Grid Voltage Fluctuation,0.17,2022-06-21 15:30:00,2022-06-21 15:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12700,13.0,5.0,Main Controller Fault,8.5,2022-06-21 17:30:00,2022-06-22 02:00:00,Software & Controls,SCADA & Controls Team,Unknown
12701,13.0,5.0,Safety System Activation,4.33,2022-06-22 04:00:00,2022-06-22 08:20:00,Electrical - Emergency Response,Emergency Response Team,Unknown
12702,13.0,5.0,Grid Voltage Fluctuation,0.5,2022-06-22 09:30:00,2022-06-22 10:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12703,13.0,5.0,Overspeed Protection Triggered,3.67,2022-06-22 12:10:00,2022-06-22 15:50:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
12704,13.0,5.0,Safety System Activation,4.0,2022-06-22 21:40:00,2022-06-23 01:40:00,Electrical - Emergency Response,Emergency Response Team,Unknown
12705,13.0,5.0,Emergency Brake Activation,2.0,2022-06-23 05:40:00,2022-06-23 07:40:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
12706,13.0,5.0,Grid Frequency Deviation,1.17,2022-06-23 09:20:00,2022-06-23 10:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12707,13.0,5.0,Momentary Grid Loss,0.17,2022-06-23 12:00:00,2022-06-23 12:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12708,13.0,5.0,Grid Voltage Fluctuation,0.5,2022-06-23 18:10:00,2022-06-23 18:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12709,13.0,5.0,Extended Grid Outage,5.0,2022-06-23 20:40:00,2022-06-24 01:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12710,13.0,5.0,Momentary Grid Loss,0.67,2022-06-24 03:10:00,2022-06-24 03:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12711,13.0,5.0,Grid Voltage Fluctuation,0.5,2022-06-24 05:00:00,2022-06-24 05:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12712,13.0,5.0,Main Controller Fault,6.67,2022-06-24 07:30:00,2022-06-24 14:10:00,Software & Controls,SCADA & Controls Team,Unknown
12713,13.0,5.0,Momentary Grid Loss,0.17,2022-06-24 20:20:00,2022-06-24 20:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12714,13.0,5.0,Emergency Brake Activation,3.0,2022-06-24 22:30:00,2022-06-25 01:30:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
12715,13.0,5.0,Overspeed Protection Triggered,2.67,2022-06-25 02:40:00,2022-06-25 05:20:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
12716,13.0,5.0,Momentary Grid Loss,1.5,2022-06-25 06:40:00,2022-06-25 08:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12717,13.0,5.0,Grid Voltage Fluctuation,1.33,2022-06-25 10:20:00,2022-06-25 11:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12718,13.0,5.0,Grid Frequency Deviation,0.0,2022-06-25 23:00:00,2022-06-25 23:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12719,13.0,5.0,Momentary Grid Loss,0.83,2022-06-26 00:10:00,2022-06-26 01:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12720,13.0,5.0,Emergency Brake Activation,2.17,2022-06-26 03:00:00,2022-06-26 05:10:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
12721,13.0,5.0,Grid Frequency Deviation,1.17,2022-06-27 00:50:00,2022-06-27 02:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12722,13.0,5.0,Momentary Grid Loss,0.33,2022-06-27 06:20:00,2022-06-27 06:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12723,13.0,5.0,Emergency Brake Activation,2.0,2022-06-29 23:20:00,2022-06-30 01:20:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
12724,13.0,5.0,Grid Frequency Deviation,0.0,2022-06-30 02:20:00,2022-06-30 02:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12725,13.0,5.0,Safety System Activation,2.17,2022-06-30 03:40:00,2022-06-30 05:50:00,Electrical - Emergency Response,Emergency Response Team,Unknown
12726,13.0,5.0,Emergency Brake Activation,2.33,2022-06-30 08:10:00,2022-06-30 10:30:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
12727,13.0,5.0,Grid Frequency Deviation,0.33,2022-06-30 13:00:00,2022-06-30 13:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12728,13.0,5.0,Momentary Grid Loss,0.83,2022-06-30 16:50:00,2022-06-30 17:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12729,13.0,5.0,Grid Voltage Fluctuation,0.33,2022-06-30 23:30:00,2022-06-30 23:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12730,13.0,5.0,Grid Frequency Deviation,0.83,2022-07-02 06:00:00,2022-07-02 06:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12731,13.0,5.0,Momentary Grid Loss,0.17,2022-07-04 08:10:00,2022-07-04 08:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12732,13.0,5.0,Grid Voltage Fluctuation,0.0,2022-07-04 20:30:00,2022-07-04 20:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12733,13.0,5.0,Overspeed Protection Triggered,2.0,2022-07-04 21:50:00,2022-07-04 23:50:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
12734,13.0,5.0,Momentary Grid Loss,0.0,2022-07-05 01:20:00,2022-07-05 01:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12735,13.0,5.0,Emergency Brake Activation,3.0,2022-07-05 02:50:00,2022-07-05 05:50:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
12736,13.0,5.0,Grid Frequency Deviation,1.5,2022-07-05 06:50:00,2022-07-05 08:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12737,13.0,5.0,Momentary Grid Loss,0.0,2022-07-05 20:40:00,2022-07-05 20:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12738,13.0,5.0,Emergency Brake Activation,4.5,2022-07-06 00:30:00,2022-07-06 05:00:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
12739,13.0,5.0,Grid Frequency Deviation,0.17,2022-07-06 06:50:00,2022-07-06 07:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12740,13.0,5.0,Momentary Grid Loss,1.17,2022-07-06 10:00:00,2022-07-06 11:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12741,13.0,5.0,Emergency Brake Activation,2.17,2022-07-06 22:20:00,2022-07-07 00:30:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
12742,13.0,5.0,Grid Frequency Deviation,0.0,2022-07-07 05:20:00,2022-07-07 05:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12743,13.0,5.0,Momentary Grid Loss,0.0,2022-07-07 06:30:00,2022-07-07 06:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12744,13.0,5.0,Main Controller Fault,9.5,2022-07-07 21:50:00,2022-07-08 07:20:00,Software & Controls,SCADA & Controls Team,Unknown
12745,13.0,5.0,Grid Frequency Deviation,0.5,2022-07-08 08:50:00,2022-07-08 09:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12746,13.0,5.0,Safety System Activation,3.0,2022-07-08 10:20:00,2022-07-08 13:20:00,Electrical - Emergency Response,Emergency Response Team,Unknown
12747,13.0,5.0,Grid Voltage Fluctuation,0.17,2022-07-08 14:20:00,2022-07-08 14:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12748,13.0,5.0,Grid Frequency Deviation,0.0,2022-07-08 21:10:00,2022-07-08 21:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12749,13.0,5.0,Momentary Grid Loss,1.83,2022-07-09 00:00:00,2022-07-09 01:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12750,13.0,5.0,Main Controller Fault,5.5,2022-07-09 03:10:00,2022-07-09 08:40:00,Software & Controls,SCADA & Controls Team,Unknown
12751,13.0,5.0,Overspeed Protection Triggered,3.17,2022-07-09 09:50:00,2022-07-09 13:00:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
12752,13.0,5.0,Momentary Grid Loss,0.17,2022-07-09 15:00:00,2022-07-09 15:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12753,13.0,5.0,Grid Voltage Fluctuation,0.17,2022-07-09 21:00:00,2022-07-09 21:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12754,13.0,5.0,Overspeed Protection Triggered,3.83,2022-07-09 22:40:00,2022-07-10 02:30:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
12755,13.0,5.0,Safety System Activation,4.33,2022-07-10 04:40:00,2022-07-10 09:00:00,Electrical - Emergency Response,Emergency Response Team,Unknown
12756,13.0,5.0,Grid Voltage Fluctuation,1.17,2022-07-10 10:00:00,2022-07-10 11:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12757,13.0,5.0,Grid Frequency Deviation,0.83,2022-07-10 20:00:00,2022-07-10 20:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12758,13.0,5.0,Main Controller Fault,9.0,2022-07-11 17:40:00,2022-07-12 02:40:00,Software & Controls,SCADA & Controls Team,Unknown
12759,13.0,5.0,Grid Voltage Fluctuation,1.0,2022-07-12 08:00:00,2022-07-12 09:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12760,13.0,5.0,Grid Frequency Deviation,0.0,2022-07-12 10:10:00,2022-07-12 10:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12761,13.0,5.0,Momentary Grid Loss,0.83,2022-07-12 11:10:00,2022-07-12 12:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12762,13.0,5.0,Grid Voltage Fluctuation,0.67,2022-07-12 21:10:00,2022-07-12 21:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12763,13.0,5.0,Grid Frequency Deviation,0.33,2022-07-12 23:50:00,2022-07-13 00:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12764,13.0,5.0,Momentary Grid Loss,0.0,2022-07-13 01:50:00,2022-07-13 01:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12765,13.0,5.0,Grid Voltage Fluctuation,0.5,2022-07-13 05:10:00,2022-07-13 05:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12766,13.0,5.0,Grid Frequency Deviation,0.67,2022-07-13 08:20:00,2022-07-13 09:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12767,13.0,5.0,Safety System Activation,2.0,2022-07-13 10:10:00,2022-07-13 12:10:00,Electrical - Emergency Response,Emergency Response Team,Unknown
12768,13.0,5.0,Grid Voltage Fluctuation,1.0,2022-07-13 13:10:00,2022-07-13 14:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12769,13.0,5.0,Grid Frequency Deviation,1.5,2022-07-13 20:40:00,2022-07-13 22:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12770,13.0,5.0,Momentary Grid Loss,0.33,2022-07-13 23:30:00,2022-07-13 23:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12771,13.0,5.0,Grid Voltage Fluctuation,0.33,2022-07-14 00:50:00,2022-07-14 01:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12772,13.0,5.0,Grid Frequency Deviation,0.5,2022-07-14 06:10:00,2022-07-14 06:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12773,13.0,5.0,Momentary Grid Loss,0.0,2022-07-14 09:40:00,2022-07-14 09:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12774,13.0,5.0,Grid Voltage Fluctuation,0.0,2022-07-14 20:20:00,2022-07-14 20:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12775,13.0,5.0,Grid Frequency Deviation,0.33,2022-07-17 09:30:00,2022-07-17 09:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12776,13.0,5.0,Safety System Activation,3.5,2022-07-17 19:20:00,2022-07-17 22:50:00,Electrical - Emergency Response,Emergency Response Team,Unknown
12777,13.0,5.0,Emergency Brake Activation,2.67,2022-07-17 23:50:00,2022-07-18 02:30:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
12778,13.0,5.0,Grid Frequency Deviation,0.17,2022-07-18 04:00:00,2022-07-18 04:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12779,13.0,5.0,Momentary Grid Loss,0.0,2022-07-18 06:10:00,2022-07-18 06:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12780,13.0,5.0,Grid Voltage Fluctuation,0.17,2022-07-18 08:30:00,2022-07-18 08:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12781,13.0,5.0,Grid Frequency Deviation,1.5,2022-07-18 12:50:00,2022-07-18 14:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12782,13.0,5.0,Momentary Grid Loss,1.5,2022-07-18 22:00:00,2022-07-18 23:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12783,13.0,5.0,Grid Voltage Fluctuation,1.83,2022-07-19 03:40:00,2022-07-19 05:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12784,13.0,5.0,Overspeed Protection Triggered,3.0,2022-07-19 06:30:00,2022-07-19 09:30:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
12785,13.0,5.0,Momentary Grid Loss,0.0,2022-07-19 21:40:00,2022-07-19 21:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12786,13.0,5.0,Emergency Brake Activation,4.33,2022-07-20 05:40:00,2022-07-20 10:00:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
12787,13.0,5.0,Overspeed Protection Triggered,2.67,2022-07-20 21:30:00,2022-07-21 00:10:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
12788,13.0,5.0,Safety System Activation,3.33,2022-07-21 03:00:00,2022-07-21 06:20:00,Electrical - Emergency Response,Emergency Response Team,Unknown
12789,13.0,5.0,Grid Voltage Fluctuation,0.0,2022-07-21 08:50:00,2022-07-21 08:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12790,13.0,5.0,Grid Frequency Deviation,0.5,2022-07-21 13:20:00,2022-07-21 13:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12791,13.0,5.0,Safety System Activation,3.0,2022-07-21 23:20:00,2022-07-22 02:20:00,Electrical - Emergency Response,Emergency Response Team,Unknown
12792,13.0,5.0,Main Controller Fault,6.5,2022-07-22 03:30:00,2022-07-22 10:00:00,Software & Controls,SCADA & Controls Team,Unknown
12793,13.0,5.0,Overspeed Protection Triggered,2.83,2022-07-22 11:30:00,2022-07-22 14:20:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
12794,13.0,5.0,Momentary Grid Loss,1.0,2022-07-22 23:40:00,2022-07-23 00:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12795,13.0,5.0,Extended Grid Outage,6.33,2022-07-23 04:00:00,2022-07-23 10:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12796,13.0,5.0,Grid Frequency Deviation,0.0,2022-07-23 12:10:00,2022-07-23 12:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12797,13.0,5.0,Momentary Grid Loss,0.17,2022-07-23 13:10:00,2022-07-23 13:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12798,13.0,5.0,Grid Voltage Fluctuation,0.17,2022-07-23 14:20:00,2022-07-23 14:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12799,13.0,5.0,Extended Grid Outage,10.67,2022-07-23 22:40:00,2022-07-24 09:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12800,13.0,5.0,Momentary Grid Loss,0.0,2022-07-24 10:20:00,2022-07-24 10:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12801,13.0,5.0,Grid Voltage Fluctuation,0.0,2022-07-24 15:00:00,2022-07-24 15:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12802,13.0,5.0,Grid Frequency Deviation,0.0,2022-07-24 17:40:00,2022-07-24 17:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12803,13.0,5.0,Safety System Activation,2.83,2022-07-24 19:40:00,2022-07-24 22:30:00,Electrical - Emergency Response,Emergency Response Team,Unknown
12804,13.0,5.0,Emergency Brake Activation,2.33,2022-07-24 23:40:00,2022-07-25 02:00:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
12805,13.0,5.0,Grid Frequency Deviation,0.17,2022-07-25 03:20:00,2022-07-25 03:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12806,13.0,5.0,Main Controller Fault,8.17,2022-07-25 08:40:00,2022-07-25 16:50:00,Software & Controls,SCADA & Controls Team,Unknown
12807,13.0,5.0,Extended Grid Outage,5.33,2022-07-25 17:50:00,2022-07-25 23:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12808,13.0,5.0,Grid Frequency Deviation,1.17,2022-07-26 01:20:00,2022-07-26 02:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12809,13.0,5.0,Momentary Grid Loss,1.33,2022-07-26 04:20:00,2022-07-26 05:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12810,13.0,5.0,Grid Voltage Fluctuation,0.0,2022-07-26 06:40:00,2022-07-26 06:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12811,13.0,5.0,Grid Frequency Deviation,0.17,2022-07-26 07:40:00,2022-07-26 07:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12812,13.0,5.0,Main Controller Fault,5.17,2022-07-26 10:20:00,2022-07-26 15:30:00,Software & Controls,SCADA & Controls Team,Unknown
12813,13.0,5.0,Emergency Brake Activation,3.17,2022-07-26 22:00:00,2022-07-27 01:10:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
12814,13.0,5.0,Grid Frequency Deviation,0.0,2022-07-27 02:10:00,2022-07-27 02:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12815,13.0,5.0,Momentary Grid Loss,0.0,2022-07-27 03:20:00,2022-07-27 03:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12816,13.0,5.0,Grid Voltage Fluctuation,0.17,2022-07-27 05:10:00,2022-07-27 05:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12817,13.0,5.0,Extended Grid Outage,6.67,2022-07-27 08:40:00,2022-07-27 15:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12818,13.0,5.0,Momentary Grid Loss,0.0,2022-07-27 16:40:00,2022-07-27 16:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12819,13.0,5.0,Grid Voltage Fluctuation,0.0,2022-07-27 21:40:00,2022-07-27 21:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12820,13.0,5.0,Grid Frequency Deviation,1.67,2022-07-27 23:20:00,2022-07-28 01:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12821,13.0,5.0,Extended Grid Outage,16.83,2022-07-28 02:10:00,2022-07-28 19:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12822,13.0,5.0,Grid Voltage Fluctuation,1.5,2022-07-28 20:30:00,2022-07-28 22:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12823,13.0,5.0,Overspeed Protection Triggered,3.17,2022-07-28 23:00:00,2022-07-29 02:10:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
12824,13.0,5.0,Momentary Grid Loss,1.33,2022-07-29 04:20:00,2022-07-29 05:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12825,13.0,5.0,Grid Voltage Fluctuation,0.0,2022-07-29 06:40:00,2022-07-29 06:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12826,13.0,5.0,Grid Frequency Deviation,1.0,2022-07-29 08:00:00,2022-07-29 09:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12827,13.0,5.0,Momentary Grid Loss,0.0,2022-07-29 10:20:00,2022-07-29 10:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12828,13.0,5.0,Emergency Brake Activation,2.0,2022-07-29 14:40:00,2022-07-29 16:40:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
12829,13.0,5.0,Extended Grid Outage,8.67,2022-07-29 18:40:00,2022-07-30 03:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12830,13.0,5.0,Momentary Grid Loss,0.83,2022-07-30 06:10:00,2022-07-30 07:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12831,13.0,5.0,Emergency Brake Activation,3.5,2022-07-30 22:50:00,2022-07-31 02:20:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
12832,13.0,5.0,Grid Frequency Deviation,0.5,2022-07-31 03:20:00,2022-07-31 03:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12833,13.0,5.0,Safety System Activation,2.17,2022-07-31 05:00:00,2022-07-31 07:10:00,Electrical - Emergency Response,Emergency Response Team,Unknown
